Invoice Number,Date Time,Customer ID,Product ID,Quantity,Price per Unit,Return Status,Sales Channel,Total Sales,Customer Age Group,Region,Product Category,date,year
11034,2021-01-08 16:04:00,95,15,1,31.56,Not Returned,Online,31.56,18-25,North,Footwear,2021-01-08,2021
11035,2021-01-05 07:12:00,92,3,5,90.44,Not Returned,Online,452.2,18-25,South,Footwear,2021-01-05,2021
11036,2021-01-06 15:31:00,42,4,5,62.8,Not Returned,Online,314.0,18-25,East,Clothing,2021-01-06,2021
11037,2021-01-07 18:51:00,3,7,4,33.61,Not Returned,Online,134.44,36-45,North,Footwear,2021-01-07,2021
11038,2021-01-05 01:32:00,60,31,2,89.92,Not Returned,In-Store,179.84,26-35,West,Clothing,2021-01-05,2021
11039,2021-01-05 04:55:00,95,6,2,61.99,Not Returned,Online,123.98,18-25,North,Accessories,2021-01-05,2021
11041,2021-01-04 15:50:00,59,16,5,40.05,Not Returned,Online,200.25,46-55,North,Footwear,2021-01-04,2021
1104,2021-01-10 18:50:00,80,18,1,37.02,Not Returned,Online,37.02,46-55,East,Footwear,2021-01-10,2021
11042,2021-01-11 03:59:00,32,46,2,64.03,Returned,In-Store,128.06,46-55,East,Clothing,2021-01-11,2021
11043,2021-01-10 16:56:00,64,26,6,78.6,Not Returned,Online,471.6,26-35,South,Footwear,2021-01-10,2021
11044,2021-01-05 05:48:00,64,14,2,20.19,Not Returned,In-Store,40.38,26-35,South,Clothing,2021-01-05,2021
11045,2021-01-01 02:09:00,23,14,6,40.95,Returned,In-Store,245.7,46-55,East,Clothing,2021-01-01,2021
11046,2021-01-07 22:22:00,53,26,4,58.64,Not Returned,Online,234.56,46-55,East,Footwear,2021-01-07,2021
11048,2021-01-07 22:47:00,71,43,5,69.18,Not Returned,Online,345.9,18-25,North,Clothing,2021-01-07,2021
11049,2021-01-02 14:52:00,17,11,5,51.45,Not Returned,In-Store,257.25,46-55,South,Clothing,2021-01-02,2021
11050,2021-01-10 08:03:00,42,28,1,64.46,Not Returned,Online,64.46,18-25,East,Footwear,2021-01-10,2021
11051,2021-01-01 13:26:00,44,14,6,46.48,Not Returned,In-Store,278.88,26-35,East,Clothing,2021-01-01,2021
11052,2021-01-08 15:17:00,64,27,7,65.96,Not Returned,Online,461.72,26-35,South,Footwear,2021-01-08,2021
11054,2021-01-09 05:24:00,74,48,7,54.68,Not Returned,Online,382.76,26-35,West,Footwear,2021-01-09,2021
11056,2021-01-08 00:20:00,12,38,7,90.37,Not Returned,Online,632.59,36-45,West,Footwear,2021-01-08,2021
11057,2021-01-03 04:58:00,31,43,2,67.45,Not Returned,In-Store,134.9,36-45,South,Clothing,2021-01-03,2021
11058,2021-01-09 22:09:00,29,12,5,68.4,Not Returned,In-Store,342.0,46-55,East,Clothing,2021-01-09,2021
11059,2021-01-06 12:11:00,67,48,2,69.81,Not Returned,In-Store,139.62,26-35,South,Footwear,2021-01-06,2021
11062,2021-01-01 15:28:00,63,37,3,93.78,Not Returned,In-Store,281.34,56+,East,Footwear,2021-01-01,2021
11063,2021-01-08 13:16:00,5,26,4,61.79,Returned,In-Store,247.16,56+,West,Footwear,2021-01-08,2021
11064,2021-01-05 00:14:00,41,16,6,25.41,Not Returned,Online,152.46,46-55,East,Footwear,2021-01-05,2021
1106,2021-01-01 09:06:00,98,44,4,21.39,Not Returned,Online,85.56,26-35,East,Accessories,2021-01-01,2021
11065,2021-01-08 01:15:00,44,5,3,55.01,Not Returned,Online,165.03,26-35,East,Clothing,2021-01-08,2021
11066,2021-01-02 16:34:00,35,5,3,28.42,Not Returned,In-Store,85.26,36-45,East,Clothing,2021-01-02,2021
11067,2021-01-10 19:53:00,18,12,4,93.09,Not Returned,In-Store,372.36,56+,East,Clothing,2021-01-10,2021
11068,2021-01-01 05:44:00,39,15,3,20.58,Not Returned,In-Store,61.74,18-25,West,Footwear,2021-01-01,2021
11069,2021-01-01 15:16:00,26,38,4,52.02,Not Returned,In-Store,208.08,36-45,East,Footwear,2021-01-01,2021
11070,2021-01-07 14:49:00,5,38,1,94.57,Returned,Online,94.57,56+,West,Footwear,2021-01-07,2021
11071,2021-01-04 18:11:00,46,41,2,81.09,Not Returned,Online,162.18,18-25,West,Accessories,2021-01-04,2021
1107,2021-01-03 02:35:00,20,22,6,41.53,Not Returned,Online,249.18,46-55,North,Clothing,2021-01-03,2021
11072,2021-01-09 07:59:00,15,26,7,39.82,Returned,Online,278.74,46-55,West,Footwear,2021-01-09,2021
11073,2021-01-06 00:00:00,71,24,5,47.51,Not Returned,In-Store,237.55,18-25,North,Accessories,2021-01-06,2021
11074,2021-01-04 09:08:00,6,3,6,30.38,Not Returned,Online,182.28,26-35,South,Footwear,2021-01-04,2021
11075,2021-01-08 09:49:00,77,43,4,24.18,Not Returned,Online,96.72,18-25,West,Clothing,2021-01-08,2021
11078,2021-01-08 04:14:00,91,38,3,96.03,Returned,Online,288.09,36-45,East,Footwear,2021-01-08,2021
11079,2021-01-02 19:02:00,24,46,2,90.6,Not Returned,In-Store,181.2,18-25,South,Clothing,2021-01-02,2021
11081,2021-01-03 23:32:00,77,15,6,52.51,Not Returned,In-Store,315.06,18-25,West,Footwear,2021-01-03,2021
11082,2021-01-11 08:54:00,72,34,1,34.25,Not Returned,Online,34.25,56+,South,Footwear,2021-01-11,2021
1108,2021-01-05 19:39:00,25,32,1,89.68,Not Returned,In-Store,89.68,18-25,East,Clothing,2021-01-05,2021
11084,2021-01-06 01:02:00,89,39,4,62.23,Not Returned,Online,248.92,46-55,North,Accessories,2021-01-06,2021
11085,2021-01-06 00:59:00,56,48,5,97.81,Not Returned,Online,489.05,18-25,East,Footwear,2021-01-06,2021
11086,2021-01-05 10:33:00,76,27,2,29.24,Not Returned,In-Store,58.48,26-35,West,Footwear,2021-01-05,2021
11087,2021-01-09 04:03:00,45,4,3,88.59,Not Returned,Online,265.77,26-35,North,Clothing,2021-01-09,2021
11088,2021-01-07 22:47:00,77,2,1,66.96,Not Returned,In-Store,66.96,18-25,West,Clothing,2021-01-07,2021
11089,2021-01-08 09:03:00,48,41,1,99.18,Not Returned,In-Store,99.18,56+,West,Accessories,2021-01-08,2021
11090,2021-01-11 05:33:00,61,23,5,55.15,Not Returned,In-Store,275.75,26-35,East,Clothing,2021-01-11,2021
11091,2021-01-09 23:03:00,24,27,7,35.41,Not Returned,In-Store,247.87,18-25,South,Footwear,2021-01-09,2021
11092,2021-01-10 03:46:00,83,38,7,62.19,Not Returned,Online,435.33,56+,East,Footwear,2021-01-10,2021
1109,2021-01-11 00:20:00,95,3,7,39.59,Not Returned,In-Store,277.13,18-25,North,Footwear,2021-01-11,2021
11094,2021-01-10 20:09:00,48,33,6,97.66,Not Returned,In-Store,585.96,56+,West,Accessories,2021-01-10,2021
11095,2021-01-05 20:03:00,79,11,1,93.56,Not Returned,Online,93.56,46-55,South,Clothing,2021-01-05,2021
11096,2021-01-06 05:56:00,96,18,4,58.46,Not Returned,Online,233.84,36-45,North,Footwear,2021-01-06,2021
11097,2021-01-08 19:28:00,12,22,1,97.72,Not Returned,Online,97.72,36-45,West,Clothing,2021-01-08,2021
11098,2021-01-10 08:04:00,20,18,2,91.96,Not Returned,In-Store,183.92,46-55,North,Footwear,2021-01-10,2021
11099,2021-01-03 13:18:00,84,12,3,44.72,Not Returned,Online,134.16,56+,West,Clothing,2021-01-03,2021
11100,2021-01-08 14:46:00,68,45,7,52.5,Not Returned,In-Store,367.5,26-35,North,Footwear,2021-01-08,2021
11101,2021-01-02 04:49:00,63,20,3,38.14,Not Returned,In-Store,114.42,56+,East,Clothing,2021-01-02,2021
11102,2021-01-04 12:08:00,68,45,2,82.84,Not Returned,Online,165.68,26-35,North,Footwear,2021-01-04,2021
11103,2021-01-10 09:09:00,84,38,3,92.21,Returned,In-Store,276.63,56+,West,Footwear,2021-01-10,2021
1110,2021-01-09 08:36:00,83,36,6,91.66,Not Returned,In-Store,549.96,56+,East,Clothing,2021-01-09,2021
11104,2021-01-03 01:11:00,49,24,7,53.07,Not Returned,Online,371.49,26-35,West,Accessories,2021-01-03,2021
11105,2021-01-04 13:05:00,26,24,6,73.49,Returned,In-Store,440.94,36-45,East,Accessories,2021-01-04,2021
11107,2021-01-07 21:17:00,77,2,2,22.98,Not Returned,Online,45.96,18-25,West,Clothing,2021-01-07,2021
11108,2021-01-08 20:21:00,23,44,6,70.62,Not Returned,Online,423.72,46-55,East,Accessories,2021-01-08,2021
11109,2021-01-10 20:54:00,42,39,7,96.33,Not Returned,Online,674.31,18-25,East,Accessories,2021-01-10,2021
11110,2021-01-03 11:07:00,53,28,6,36.16,Not Returned,In-Store,216.96,46-55,East,Footwear,2021-01-03,2021
11111,2021-01-02 20:55:00,9,23,1,51.73,Not Returned,In-Store,51.73,36-45,East,Clothing,2021-01-02,2021
1111,2021-01-06 22:17:00,98,18,3,98.63,Not Returned,In-Store,295.89,26-35,East,Footwear,2021-01-06,2021
11113,2021-01-10 23:45:00,90,14,7,72.69,Not Returned,Online,508.83,36-45,North,Clothing,2021-01-10,2021
11114,2021-01-11 05:43:00,10,45,6,92.42,Not Returned,Online,554.52,56+,East,Footwear,2021-01-11,2021
11115,2021-01-07 05:03:00,49,18,7,48.36,Not Returned,Online,338.52,26-35,West,Footwear,2021-01-07,2021
11116,2021-01-06 12:50:00,86,26,7,28.64,Returned,In-Store,200.48,18-25,East,Footwear,2021-01-06,2021
11117,2021-01-08 21:55:00,30,6,6,34.08,Not Returned,In-Store,204.48,46-55,East,Accessories,2021-01-08,2021
11118,2021-01-09 02:58:00,40,5,1,57.11,Not Returned,In-Store,57.11,26-35,East,Clothing,2021-01-09,2021
11119,2021-01-07 06:01:00,31,6,7,52.6,Not Returned,Online,368.2,36-45,South,Accessories,2021-01-07,2021
11120,2021-01-08 05:53:00,23,8,1,63.14,Not Returned,Online,63.14,46-55,East,Accessories,2021-01-08,2021
1112,2021-01-06 10:10:00,74,13,2,54.74,Not Returned,Online,109.48,26-35,West,Footwear,2021-01-06,2021
11121,2021-01-02 03:53:00,73,49,5,59.15,Not Returned,Online,295.75,56+,West,Footwear,2021-01-02,2021
11122,2021-01-07 11:01:00,93,7,3,35.23,Not Returned,Online,105.69,36-45,North,Footwear,2021-01-07,2021
11124,2021-01-04 09:14:00,2,46,3,88.16,Not Returned,In-Store,264.48,56+,East,Clothing,2021-01-04,2021
11125,2021-01-07 19:50:00,24,30,5,82.64,Not Returned,In-Store,413.2,18-25,South,Clothing,2021-01-07,2021
11126,2021-01-01 14:46:00,44,13,2,43.96,Not Returned,Online,87.92,26-35,East,Footwear,2021-01-01,2021
11127,2021-01-05 16:32:00,47,32,2,82.16,Not Returned,Online,164.32,26-35,East,Clothing,2021-01-05,2021
11128,2021-01-08 23:47:00,99,8,5,41.17,Not Returned,Online,205.85,26-35,South,Accessories,2021-01-08,2021
11129,2021-01-10 12:40:00,48,11,5,22.12,Not Returned,In-Store,110.6,56+,West,Clothing,2021-01-10,2021
11130,2021-01-02 20:52:00,65,30,4,59.87,Not Returned,In-Store,239.48,26-35,West,Clothing,2021-01-02,2021
11131,2021-01-09 04:46:00,46,35,5,48.21,Not Returned,Online,241.05,18-25,West,Footwear,2021-01-09,2021
11132,2021-01-04 00:56:00,49,11,3,65.48,Not Returned,Online,196.44,26-35,West,Clothing,2021-01-04,2021
1113,2021-01-06 17:46:00,15,34,5,72.09,Not Returned,Online,360.45,46-55,West,Footwear,2021-01-06,2021
11133,2021-01-08 00:23:00,30,46,7,99.3,Returned,In-Store,695.1,46-55,East,Clothing,2021-01-08,2021
11134,2021-01-03 22:07:00,43,4,4,81.27,Returned,In-Store,325.08,46-55,West,Clothing,2021-01-03,2021
11135,2021-01-01 03:57:00,36,41,1,63.09,Not Returned,In-Store,63.09,56+,East,Accessories,2021-01-01,2021
11137,2021-01-09 15:25:00,72,34,2,54.29,Not Returned,Online,108.58,56+,South,Footwear,2021-01-09,2021
11138,2021-01-08 04:25:00,48,31,3,46.04,Not Returned,Online,138.12,56+,West,Clothing,2021-01-08,2021
11139,2021-01-10 17:29:00,93,5,6,75.07,Not Returned,Online,450.42,36-45,North,Clothing,2021-01-10,2021
11140,2021-01-02 21:03:00,49,31,6,32.78,Not Returned,In-Store,196.68,26-35,West,Clothing,2021-01-02,2021
11141,2021-01-01 20:28:00,50,43,6,37.53,Not Returned,Online,225.18,46-55,South,Clothing,2021-01-01,2021
1114,2021-01-04 04:05:00,88,25,1,51.93,Not Returned,Online,51.93,18-25,North,Clothing,2021-01-04,2021
11144,2021-01-11 02:24:00,89,3,1,72.45,Not Returned,In-Store,72.45,46-55,North,Footwear,2021-01-11,2021
11146,2021-01-09 06:39:00,94,22,7,86.4,Not Returned,In-Store,604.8,36-45,West,Clothing,2021-01-09,2021
11149,2021-01-01 04:49:00,52,18,6,85.2,Not Returned,Online,511.2,46-55,East,Footwear,2021-01-01,2021
11151,2021-01-09 22:51:00,66,32,6,95.95,Not Returned,In-Store,575.7,46-55,South,Clothing,2021-01-09,2021
11152,2021-01-08 20:41:00,53,6,1,77.92,Not Returned,In-Store,77.92,46-55,East,Accessories,2021-01-08,2021
1115,2021-01-06 08:57:00,44,26,3,68.55,Not Returned,Online,205.65,26-35,East,Footwear,2021-01-06,2021
11153,2021-01-05 21:07:00,60,10,1,47.16,Not Returned,Online,47.16,26-35,West,Footwear,2021-01-05,2021
11154,2021-01-08 12:09:00,75,40,4,64.77,Not Returned,In-Store,259.08,56+,West,Accessories,2021-01-08,2021
11155,2021-01-09 13:26:00,21,46,2,71.18,Returned,Online,142.36,26-35,East,Clothing,2021-01-09,2021
11156,2021-01-07 18:45:00,66,8,4,24.24,Not Returned,Online,96.96,46-55,South,Accessories,2021-01-07,2021
11157,2021-01-05 19:43:00,28,48,4,70.6,Not Returned,Online,282.4,26-35,South,Footwear,2021-01-05,2021
11158,2021-01-02 03:23:00,65,21,4,27.52,Not Returned,Online,110.08,26-35,West,Clothing,2021-01-02,2021
11159,2021-01-02 19:02:00,11,22,4,49.19,Not Returned,Online,196.76,46-55,South,Clothing,2021-01-02,2021
11162,2021-01-03 22:49:00,31,28,7,42.08,Not Returned,In-Store,294.56,36-45,South,Footwear,2021-01-03,2021
11163,2021-01-11 08:43:00,10,11,1,37.78,Not Returned,Online,37.78,56+,East,Clothing,2021-01-11,2021
1116,2021-01-11 07:31:00,67,34,2,65.69,Not Returned,In-Store,131.38,26-35,South,Footwear,2021-01-11,2021
11164,2021-01-07 14:26:00,83,6,1,90.4,Not Returned,In-Store,90.4,56+,East,Accessories,2021-01-07,2021
11165,2021-01-03 12:18:00,63,25,3,64.62,Not Returned,In-Store,193.86,56+,East,Clothing,2021-01-03,2021
11166,2021-01-10 04:24:00,11,38,3,88.95,Not Returned,Online,266.85,46-55,South,Footwear,2021-01-10,2021
11168,2021-01-04 08:02:00,85,7,7,33.88,Not Returned,Online,237.16,18-25,North,Footwear,2021-01-04,2021
11169,2021-01-05 22:44:00,88,18,3,58.52,Not Returned,In-Store,175.56,18-25,North,Footwear,2021-01-05,2021
11170,2021-01-03 16:17:00,64,2,6,94.51,Not Returned,Online,567.06,26-35,South,Clothing,2021-01-03,2021
11171,2021-01-07 15:26:00,13,18,2,41.07,Not Returned,In-Store,82.14,56+,North,Footwear,2021-01-07,2021
11172,2021-01-05 12:38:00,84,26,7,56.75,Not Returned,Online,397.25,56+,West,Footwear,2021-01-05,2021
11173,2021-01-07 04:02:00,72,2,6,79.73,Not Returned,In-Store,478.38,56+,South,Clothing,2021-01-07,2021
11174,2021-01-03 05:10:00,99,25,5,44.6,Not Returned,In-Store,223.0,26-35,South,Clothing,2021-01-03,2021
11175,2021-01-02 17:27:00,34,49,3,33.87,Not Returned,Online,101.61,18-25,North,Footwear,2021-01-02,2021
11178,2021-01-07 22:31:00,91,43,7,65.3,Not Returned,Online,457.1,36-45,East,Clothing,2021-01-07,2021
11180,2021-01-11 04:18:00,5,45,5,94.02,Not Returned,In-Store,470.1,56+,West,Footwear,2021-01-11,2021
11185,2021-01-04 02:30:00,7,50,7,99.16,Not Returned,In-Store,694.12,18-25,North,Accessories,2021-01-04,2021
11186,2021-01-06 00:22:00,83,46,2,82.52,Not Returned,In-Store,165.04,56+,East,Clothing,2021-01-06,2021
11187,2021-01-11 04:49:00,84,6,5,37.16,Not Returned,In-Store,185.8,56+,West,Accessories,2021-01-11,2021
11189,2021-01-09 01:25:00,92,7,4,87.72,Not Returned,Online,350.88,18-25,South,Footwear,2021-01-09,2021
11190,2021-01-11 07:56:00,34,31,3,95.52,Not Returned,In-Store,286.56,18-25,North,Clothing,2021-01-11,2021
11191,2021-01-06 22:32:00,60,21,6,97.09,Not Returned,Online,582.54,26-35,West,Clothing,2021-01-06,2021
1119,2021-01-10 13:20:00,98,13,1,33.74,Not Returned,Online,33.74,26-35,East,Footwear,2021-01-10,2021
11192,2021-01-08 08:07:00,22,10,3,94.72,Not Returned,In-Store,284.16,56+,North,Footwear,2021-01-08,2021
11193,2021-01-02 07:43:00,20,28,1,52.19,Not Returned,In-Store,52.19,46-55,North,Footwear,2021-01-02,2021
11194,2021-01-05 08:55:00,85,26,4,77.86,Not Returned,Online,311.44,18-25,North,Footwear,2021-01-05,2021
11196,2021-01-11 00:44:00,49,11,4,20.82,Not Returned,Online,83.28,26-35,West,Clothing,2021-01-11,2021
11197,2021-01-02 19:04:00,95,36,1,27.38,Not Returned,Online,27.38,18-25,North,Clothing,2021-01-02,2021
11198,2021-01-04 17:58:00,15,48,3,58.73,Not Returned,Online,176.19,46-55,West,Footwear,2021-01-04,2021
11199,2021-01-04 02:17:00,7,36,6,20.82,Returned,In-Store,124.92,36-45,North,Clothing,2021-01-04,2021
11200,2021-01-03 18:41:00,71,34,4,78.07,Not Returned,Online,312.28,18-25,North,Footwear,2021-01-03,2021
11201,2021-01-01 08:05:00,71,4,1,88.03,Not Returned,In-Store,88.03,18-25,North,Clothing,2021-01-01,2021
1120,2021-01-04 11:36:00,49,14,5,20.39,Not Returned,Online,101.95,26-35,West,Clothing,2021-01-04,2021
11203,2021-01-04 01:50:00,99,5,5,76.17,Not Returned,In-Store,380.85,26-35,South,Clothing,2021-01-04,2021
11204,2021-01-04 09:48:00,43,10,6,58.56,Not Returned,Online,351.36,46-55,West,Footwear,2021-01-04,2021
11205,2021-01-08 17:48:00,68,14,6,94.19,Not Returned,Online,565.14,26-35,North,Clothing,2021-01-08,2021
11206,2021-01-02 08:02:00,73,20,4,86.75,Not Returned,Online,347.0,56+,West,Clothing,2021-01-02,2021
11207,2021-01-03 02:40:00,35,21,2,43.11,Not Returned,Online,86.22,36-45,East,Clothing,2021-01-03,2021
11208,2021-01-02 11:19:00,6,44,7,57.48,Not Returned,Online,402.36,26-35,South,Accessories,2021-01-02,2021
11210,2021-01-01 10:56:00,45,15,6,34.92,Not Returned,Online,209.52,26-35,North,Footwear,2021-01-01,2021
1121,2021-01-06 11:52:00,27,1,1,50.75,Not Returned,Online,50.75,36-45,North,Accessories,2021-01-06,2021
11211,2021-01-06 08:14:00,35,1,1,25.73,Not Returned,In-Store,25.73,36-45,East,Accessories,2021-01-06,2021
11212,2021-01-03 19:21:00,45,16,2,92.48,Not Returned,Online,184.96,26-35,North,Footwear,2021-01-03,2021
11213,2021-01-06 22:53:00,66,1,2,61.69,Returned,In-Store,123.38,46-55,South,Accessories,2021-01-06,2021
11214,2021-01-11 05:55:00,9,36,3,86.83,Not Returned,Online,260.49,36-45,East,Clothing,2021-01-11,2021
11215,2021-01-09 20:12:00,8,23,4,30.68,Not Returned,Online,122.72,56+,West,Clothing,2021-01-09,2021
11216,2021-01-08 07:54:00,40,4,2,48.56,Not Returned,Online,97.12,26-35,East,Clothing,2021-01-08,2021
11217,2021-01-02 21:55:00,40,12,5,69.67,Not Returned,Online,348.35,26-35,East,Clothing,2021-01-02,2021
11218,2021-01-05 21:44:00,45,46,2,24.78,Not Returned,In-Store,49.56,26-35,North,Clothing,2021-01-05,2021
11219,2021-01-05 15:48:00,30,48,1,22.73,Not Returned,Online,22.73,46-55,East,Footwear,2021-01-05,2021
11220,2021-01-10 01:46:00,19,16,5,81.2,Not Returned,In-Store,406.0,18-25,East,Footwear,2021-01-10,2021
11221,2021-01-09 04:59:00,37,25,6,34.04,Not Returned,In-Store,204.24,36-45,South,Clothing,2021-01-09,2021
1122,2021-01-09 02:07:00,41,24,1,71.18,Returned,Online,71.18,46-55,East,Accessories,2021-01-09,2021
11223,2021-01-04 20:38:00,90,13,4,57.07,Not Returned,In-Store,228.28,36-45,North,Footwear,2021-01-04,2021
11224,2021-01-08 12:55:00,25,5,6,98.46,Not Returned,Online,590.76,18-25,East,Clothing,2021-01-08,2021
11226,2021-01-06 07:16:00,44,16,3,58.18,Not Returned,Online,174.54,26-35,East,Footwear,2021-01-06,2021
11227,2021-01-02 04:40:00,3,48,4,51.91,Not Returned,Online,207.64,36-45,North,Footwear,2021-01-02,2021
11228,2021-01-02 00:24:00,86,40,3,51.18,Not Returned,Online,153.54,18-25,East,Accessories,2021-01-02,2021
11229,2021-01-07 18:29:00,51,13,6,94.59,Not Returned,Online,567.54,46-55,East,Footwear,2021-01-07,2021
11230,2021-01-04 15:40:00,41,46,1,37.73,Not Returned,In-Store,37.73,46-55,East,Clothing,2021-01-04,2021
11231,2021-01-01 21:41:00,22,49,2,93.36,Not Returned,Online,186.72,56+,North,Footwear,2021-01-01,2021
11232,2021-01-06 21:52:00,92,48,6,23.35,Not Returned,Online,140.1,18-25,South,Footwear,2021-01-06,2021
1123,2021-01-01 20:47:00,64,38,2,43.63,Not Returned,Online,87.26,26-35,South,Footwear,2021-01-01,2021
11235,2021-01-04 14:54:00,70,22,6,96.97,Not Returned,Online,581.82,46-55,North,Clothing,2021-01-04,2021
11236,2021-01-06 13:43:00,36,13,5,87.06,Not Returned,Online,435.3,56+,East,Footwear,2021-01-06,2021
11237,2021-01-08 06:11:00,89,40,4,24.15,Not Returned,In-Store,96.6,46-55,North,Accessories,2021-01-08,2021
11239,2021-01-05 06:15:00,4,2,2,27.49,Not Returned,Online,54.98,56+,West,Clothing,2021-01-05,2021
11240,2021-01-04 02:56:00,16,22,4,76.79,Not Returned,Online,307.16,26-35,West,Clothing,2021-01-04,2021
11241,2021-01-04 14:06:00,46,8,3,27.7,Not Returned,Online,83.1,18-25,West,Accessories,2021-01-04,2021
11242,2021-01-06 02:39:00,47,30,2,35.21,Not Returned,Online,70.42,26-35,East,Clothing,2021-01-06,2021
11243,2021-01-01 13:59:00,94,13,6,62.61,Not Returned,Online,375.66,36-45,West,Footwear,2021-01-01,2021
1124,2021-01-05 23:42:00,73,41,4,58.69,Not Returned,Online,234.76,56+,West,Accessories,2021-01-05,2021
11244,2021-01-08 04:59:00,15,26,3,59.53,Not Returned,Online,178.59,46-55,West,Footwear,2021-01-08,2021
11245,2021-01-04 06:15:00,52,1,3,56.39,Returned,In-Store,169.17,46-55,East,Accessories,2021-01-04,2021
11246,2021-01-03 12:43:00,64,17,3,20.75,Not Returned,In-Store,62.25,26-35,South,Accessories,2021-01-03,2021
11247,2021-01-08 07:25:00,22,2,1,51.8,Not Returned,Online,51.8,56+,North,Clothing,2021-01-08,2021
11249,2021-01-06 01:40:00,70,35,3,24.16,Not Returned,In-Store,72.48,46-55,North,Footwear,2021-01-06,2021
11253,2021-01-09 13:15:00,43,39,1,40.38,Not Returned,Online,40.38,46-55,West,Accessories,2021-01-09,2021
11255,2021-01-09 14:56:00,42,7,5,85.65,Not Returned,Online,428.25,18-25,East,Footwear,2021-01-09,2021
11256,2021-01-10 16:31:00,2,39,4,49.2,Not Returned,Online,196.8,56+,East,Accessories,2021-01-10,2021
11257,2021-01-10 10:47:00,55,13,1,35.48,Not Returned,Online,35.48,36-45,East,Footwear,2021-01-10,2021
11259,2021-01-08 17:21:00,53,6,3,34.78,Not Returned,In-Store,104.34,46-55,East,Accessories,2021-01-08,2021
11260,2021-01-05 23:35:00,92,26,4,75.63,Not Returned,Online,302.52,18-25,South,Footwear,2021-01-05,2021
11261,2021-01-07 20:09:00,99,40,1,94.92,Not Returned,Online,94.92,26-35,South,Accessories,2021-01-07,2021
11262,2021-01-08 19:35:00,42,7,2,96.4,Not Returned,Online,192.8,18-25,East,Footwear,2021-01-08,2021
11263,2021-01-11 02:15:00,69,5,2,20.14,Not Returned,Online,40.28,46-55,South,Clothing,2021-01-11,2021
11264,2021-01-08 16:38:00,95,11,7,53.82,Not Returned,Online,376.74,18-25,North,Clothing,2021-01-08,2021
11265,2021-01-07 20:51:00,63,39,7,65.38,Not Returned,Online,457.66,56+,East,Accessories,2021-01-07,2021
11266,2021-01-04 03:57:00,13,28,3,40.8,Not Returned,In-Store,122.4,56+,North,Footwear,2021-01-04,2021
11268,2021-01-02 04:37:00,60,41,1,57.97,Not Returned,In-Store,57.97,26-35,West,Accessories,2021-01-02,2021
11269,2021-01-07 08:34:00,63,30,3,59.41,Not Returned,Online,178.23,56+,East,Clothing,2021-01-07,2021
